user_id,id,name,artist,album,release_date,popularity,duration_ms,explicit,uri,album_genre,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_href,analysis_url,time_signature
clayton,2DSIadh6CVBzQoRZ9VzKVL,Secrets,Billy Strings,Renewal,2021-09-24,46,283306,False,,,,,,,,,,,,,,,,,,
clayton,2McT9smAArZgp6jKdLnL0X,Mexico,CAKE,Prolonging the Magic,1998-02-05,46,206400,False,,,,,,,,,,,,,,,,,,
clayton,4L8U7El87Y75WTGot943ar,"Little Red Rooster - Live at JFK Stadium, Philadelphia, PA, July 7, 1989",Grateful Dead,"Crimson, White & Indigo: July 7 1989, JFK Stadium, Philadelphia (Live)",2010-04-16,19,572360,True,,,,,,,,,,,,,,,,,,
clayton,4FEGZ7qZSLfGyd4orz15gW,Liminal Reality,parkbreezy,Liminal Reality,2021-06-29,41,204878,False,,,,,,,,,,,,,,,,,,
clayton,7qRgiAifNvBXltnJn3Uvse,Goin' Where The Monon Crosses The Yellow Dog,Scrapper Blackwell,Mr. Scrapper's Blues,2001-01-01,32,285626,False,,,,,,,,,,,,,,,,,,
clayton,0ZMI0JL8jU98SxGb27gkaR,American tterroristt,RXKNephew,Crack Therapy 3,2020-12-22,38,584045,True,,,,,,,,,,,,,,,,,,
clayton,1kUowdKaXBRhdB0lINmIHC,Trip Around Saturn,Little Stranger,Trip Around Saturn,2021-11-05,45,176889,False,,,,,,,,,,,,,,,,,,
clayton,1gDZSRi2t7ceUDjTb45zaq,Nostalgic,Ill Conscious,Sorcery,2018-10-10,35,177771,True,,,,,,,,,,,,,,,,,,
clayton,7f8dNc5pNiwCZIX6A7uYKB,Clear Blue Skies,Juggaknots,Re:Release,1996-09-21,42,235293,True,,,,,,,,,,,,,,,,,,
clayton,5HtziFfFGxXpugCqZaAHoY,Both Eyes Closed (feat. 2 Chainz and Young Dolph),Gucci Mane,Droptopwop,2017-05-26,55,260009,True,,,,,,,,,,,,,,,,,,
clayton,6uu1E0SqqBueSMvEYurgI1,Parking Lot Pimpin',Forever Golden,Gold,2018-12-08,28,192000,True,,,,,,,,,,,,,,,,,,
clayton,5dMHeQAGLqNBNv6zegpmZy,Tracphone,Latrell James,Tracphone,2019-03-28,36,193288,True,,,,,,,,,,,,,,,,,,
clayton,0DgY053iwPDydoRymeGVZX,Int'l Players Anthem (I Choose You),UGK,UGK (Underground Kingz),2006-12-18,40,259040,True,,,,,,,,,,,,,,,,,,
clayton,1CaW5AJZpa7UH4UzlmCRh6,LAMPIN',emune,DURT 3,2022-02-22,24,99692,True,,,,,,,,,,,,,,,,,,
clayton,78pvAnaKqGuXoAbS8vgSxM,Corrupt,Supertask,Corrupt,2020-06-11,0,240100,True,,,,,,,,,,,,,,,,,,
clayton,6GHf5R3t8dmNid0oPB4yUM,I’m Tight,Louis Cole,Quality Over Opinion,2022-10-14,42,420613,True,,,,,,,,,,,,,,,,,,
clayton,4EAZKkjcKYdjm2Ms0cL1Mm,Enjoy the Ride,The Jauntee,Enjoy the Ride,2012-12-23,15,383826,False,,,,,,,,,,,,,,,,,,
clayton,26MpRSBctdGFQConxHTOfF,"Hux (The Warehouse, Fairfield, CT, 1.15.22)",Eggy,Eggy Selects: Winter Tour 2022,2022-05-06,31,93779,False,,,,,,,,,,,,,,,,,,
clayton,1LniMacD2hpFhIvv32KXok,Wake Up (feat. Lucy Rose),Logic,Paradise II (feat. Norah Jones),2023-02-07,44,178181,True,,,,,,,,,,,,,,,,,,
clayton,1aSnTWmuITpVrXgC428Pns,let it pop,Ryan Celsius Sounds,"Cranbrook Bumps, Vol. Four",2020-08-22,4,118158,False,,,,,,,,,,,,,,,,,,
clayton,3lNe8vCEfsoZSafUFqpSqH,Lowrider Club,Green Piccolo,Lowrider Club,2023-01-13,44,163738,False,,,,,,,,,,,,,,,,,,
clayton,0gRGZSOzjahEtTsl1uLoBy,Amun Ra,Green Piccolo,Amun Ra,2022-11-22,14,201600,False,,,,,,,,,,,,,,,,,,
clayton,4a074b1YQNkbNBAIDjEXHI,Venus,Zion I,The Alpha: 1996 - 2006 (Digital Box Set),2009-09-08,37,273200,True,,,,,,,,,,,,,,,,,,
clayton,63WbVQui239rQojs89tMxg,Care for You,Gbiscuit,Finding Myself EP,2023-01-13,0,128000,False,,,,,,,,,,,,,,,,,,
clayton,1n9nNIys3sAAZ1UqXQdJCS,Haunted by You,Gbiscuit,Finding Myself EP,2023-01-13,0,180000,False,,,,,,,,,,,,,,,,,,
clayton,4sjzqWBQ1gdsi7TGo7brjX,Phat Rabbit,Ludacris,Back For The First Time,2000-01-01,0,299826,True,,,,,,,,,,,,,,,,,,
clayton,3b2Ph5pbTDpzafQ4Ol8N0m,Long Hot Summer Days,John Hartford,Mark Twang,1976-01-01,29,288760,False,,,,,,,,,,,,,,,,,,
clayton,63v6PlSMV5sxVjoGCkI6le,The Greatest Gift,Snoop Dogg,Funky Christmas,2020-12-17,7,191851,False,,,,,,,,,,,,,,,,,,
clayton,31mDIYpFbv1oTJmyRCyR06,FRONT SEAT,Local Stranger,STAY INSIDE: VOLUME II,2021-07-10,1,186326,True,,,,,,,,,,,,,,,,,,
clayton,3j4yKzIaTnsruQDmfaw2kK,Mask 2 My Face,Gangsta Boo,"Both Worlds, *69",2001-07-31,43,250093,True,,,,,,,,,,,,,,,,,,
clayton,0eu5Ohz7zQ0AsocbCEy0jx,King Of Memphis,North Posse,PARIS ROBBERY II,2022-03-26,20,123768,True,,,,,,,,,,,,,,,,,,
clayton,19DRIMmEiXiwAxzxSBtK3P,Come and See,North Posse,PARIS ROBBERY II,2022-03-26,17,165009,True,,,,,,,,,,,,,,,,,,
clayton,6ICM2yGBLbkhQxREkX4gpm,Crypto Muddy,North Posse,Trippy Series I,2022-07-11,11,158806,False,,,,,,,,,,,,,,,,,,
clayton,6P3kfHVP2VepNRTveXfj7q,Local Job,North Posse,PARIS ROBBERY,2021-12-10,17,118856,True,,,,,,,,,,,,,,,,,,
clayton,0iHb9FoGsp5IsRVdgBJFDS,ROLLIN,120SEVEN,LIFETIME HUSTLAZ,2021-05-23,4,166229,True,,,,,,,,,,,,,,,,,,
clayton,514WhHeK55mbqOFfHfIgAF,FIEND FOR THE JUICE,120SEVEN,PAPER CHASE,2021-07-14,4,156894,True,,,,,,,,,,,,,,,,,,
clayton,26hhp0HNmLzClR4o43OLhG,Northside Playground,Soudiere,Game Is Tight,2020-06-19,14,153598,False,,,,,,,,,,,,,,,,,,
clayton,0Vah3SI3I2gKFOyrwVMXBT,"Kinda Paranoid, Pt. 2",Soudiere,"Young Pirelli, Vol. 6",2019-07-04,16,227380,False,,,,,,,,,,,,,,,,,,
clayton,73kg0a3FMc3fdkr6tjYum3,Watch Yo Back,Dj Smokey,Adventures in Nightmare Land,2018-08-31,20,272587,False,,,,,,,,,,,,,,,,,,
clayton,5SkKkA6506qMYPQv5VpHq9,Drugz,Dj Smokey,ISSUE 10,2020-02-12,0,217179,True,,,,,,,,,,,,,,,,,,
clayton,6IgUXUKYUCFVu5ezTuTYNL,PANIC ATTACK,SPYDER550,ETERNAL BLESSING,2021-07-02,36,160010,True,,,,,,,,,,,,,,,,,,
clayton,0yhuVwYJf0sDaIThIvEuTG,drippppppp,Jetson,THROWED TAPES,2021-05-31,43,75531,True,,,,,,,,,,,,,,,,,,
clayton,0n2fXmgtG21bEktp8iqS28,throwed,Jetson,THROWED TAPES,2021-05-31,22,111107,True,,,,,,,,,,,,,,,,,,
clayton,03xn2pbADwZuf06gjGOhKP,Trapping Stupid Hard,Hymbeats,Talez from DA Krypt,2017-11-24,29,174000,True,,,,,,,,,,,,,,,,,,
clayton,3rFzc8CLVDZ7OOtFa2jPYP,Moanin',Charles Mingus,Blues & Roots,1960-03,46,482959,False,,,,,,,,,,,,,,,,,,
clayton,0Ntv1Sl6kaeA2UQN45H5M1,"Althea - Live at Wrigley Field, Chicago, IL 9/18/21",Dead & Company,"Wrigley Field, Chicago, IL 9/18/21 (Live)",2022-09-30,15,542128,False,,,,,,,,,,,,,,,,,,
clayton,2hJf188Sz3XxfBDmYK1IMC,2012,Joey Purp,QUARTERTHING,2018-09-13,45,183880,True,,,,,,,,,,,,,,,,,,
clayton,7u9WD7QybOVswwCvQ8eWsk,Ghetto Ballin',La Chat,Murder She Spoke,2001-10-23,35,167200,True,,,,,,,,,,,,,,,,,,
clayton,0fCwTrRNfoNk962ati8n2K,All Your'n,Tyler Childers,Country Squire,2019-08-02,78,218280,False,,,,,,,,,,,,,,,,,,
clayton,2MnxzCYzPNXcQGMkboM1t0,DRINK MORE WATER,Kam Robinson,DRINK MORE WATER,2020-06-02,34,194142,True,,,,,,,,,,,,,,,,,,
clayton,4dYAHmdTzOZDcJCMy5uLPp,Midas Whale,The Floozies,Midas Whale,2022-11-18,33,212307,False,,,,,,,,,,,,,,,,,,
clayton,2E4SwOpQF3l8o5A8h9eof8,Pause,Cal Scruby,House in the Hills,2015-09-04,23,220689,True,,,,,,,,,,,,,,,,,,
clayton,7aIMRiR7lyfdxgAa4G73mn,Green Light (feat. Key Glock),Young Dolph,Rich Slave (Deluxe),2021-01-22,58,163012,True,,,,,,,,,,,,,,,,,,
clayton,6km1CttFobu2QezdtOJ3qm,I Think I Can Fly (feat. Snoop Dogg),Young Dolph,Role Model,2018-09-21,50,250320,True,,,,,,,,,,,,,,,,,,
clayton,7vM77fzwAt3rYfDOZBLbxP,Move,Nate Oberman,Move,2022-11-01,5,206564,False,,,,,,,,,,,,,,,,,,
clayton,5hj2rvMtaOkhrkAaPvqvL6,World Is Empty,Skream,World Is Empty,2022-11-04,40,196030,False,,,,,,,,,,,,,,,,,,
clayton,2XHouWEiXbXB7m50ybUG8h,Droogs,NxWorries,Link Up & Suede,2015-12-04,45,304906,True,,,,,,,,,,,,,,,,,,
clayton,3YwWLCJ0CcRPTAjLerkPDO,Every Day,Bonnaz,Mystic Realms,2019-11-19,2,123941,False,,,,,,,,,,,,,,,,,,
clayton,25Kf3CHRZmSY6l2hq0qmcF,Renaissance Forever,Natia,10k Hours,2017-07-28,40,178567,True,,,,,,,,,,,,,,,,,,
clayton,6ioS9o6mALt95iHqEL1bZv,Smooth Boogie,Stockz,CAPITAL GAINS,2022-03-18,38,160695,True,,,,,,,,,,,,,,,,,,
clayton,2fctTXu2z1sCsjsjTOczMG,Servin Fiendz,Amber London,"Greatest Hits, Vol. 1",2018-06-02,37,184633,False,,,,,,,,,,,,,,,,,,
clayton,3RdQrXgZxjGp1vdgrcsMke,Late Last Night,David Grisman,The Gasoline Brothers,2022-10-14,12,173505,False,,,,,,,,,,,,,,,,,,
clayton,7o1vFjT2xjF6i4LwhXgEol,Two Trains,Lowell George,"Thanks, I'll Eat It Here",1979,32,276400,False,,,,,,,,,,,,,,,,,,
clayton,0hnlRgTh80b1emNnM0jmwt,Mannish Boy,Jimi Hendrix,Both Sides of the Sky,2018-03-09,46,301520,False,,,,,,,,,,,,,,,,,,
clayton,386CJPc8jgJMRlzhKfWlFO,India,BoomBox,Visions of Backbeat,2005-12-02,37,340826,False,,,,,,,,,,,,,,,,,,
clayton,5My8oDmw2ZAKWzC5OZ7spf,"Strange Design - Live at The Clifford Ball, August 16, 1996",Phish,"The Clifford Ball (Live, August 16 & 17, 1996)",2022-03-04,15,222706,False,,,,,,,,,,,,,,,,,,
clayton,1aa9z8TqZSTEhfL8lntZqT,THE HAMMER,The Comet Is Coming,Hyper-Dimensional Expansion Beam,2022-09-23,28,186372,False,,,,,,,,,,,,,,,,,,
clayton,7ee9uvSq1iSy44gmka04Nm,Diamonds Slap'd Up Version,A. Slade,The Petroleum Sex Tapes,2022-09-24,5,228750,True,,,,,,,,,,,,,,,,,,
clayton,2d47CTHOXBQSUhLphRuzD9,When the Black Man Ruled This Land - complete version,Sun Ra & His Arkestra,"Universe in Blue (Expanded, Remastered)",2022-10-06,10,462666,False,,,,,,,,,,,,,,,,,,
clayton,17qdiZM4yr9uLFuM21hIfA,Untitled #7 - Jacobs Studio Sessions,Sigur Rós,Untitled #7 (Jacobs Studio Sessions),2022-10-07,38,669030,False,,,,,,,,,,,,,,,,,,
clayton,3XmNMIucTYuXOEpAjcaeVi,Pale Blue Dot,Big Wild,Superdream,2019-02-01,55,176000,False,,,,,,,,,,,,,,,,,,
clayton,4I2CYdf0kwexdhFFLbBrem,Eagle Energy,Sango,SHANGO,2020-11-13,42,91319,False,,,,,,,,,,,,,,,,,,
clayton,0GxJdWjSl7FBR69n39QOcz,"The Weight - Live at the Grand Moon Palace, Cancún, MX, 1/16/2020",Dead & Company,"Playing in the Sand, The Grand Moon Palace, Cancún, MX, 1/16/20 (Live)",2021-01-29,5,602932,False,,,,,,,,,,,,,,,,,,
clayton,7guB5aqvr0dOEvqPtqESKF,BUNKER/PREROLL,mynameisntjmack,BUNKER/PREROLL,2022-02-25,55,120000,True,,,,,,,,,,,,,,,,,,
clayton,1amlscWOFY2JpIArnU6L3X,Betrayal,A. Slade,The Petroleum Sex Tapes,2022-09-24,5,171645,False,,,,,,,,,,,,,,,,,,
clayton,4ilMaFRSoldIuYPXoFEcvP,Diamonds,A. Slade,The Petroleum Sex Tapes,2022-09-24,22,197142,True,,,,,,,,,,,,,,,,,,
clayton,4ygMTzD61Ca8b7NMaNv6lG,pookie brain,A. Slade,The Petroleum Sex Tapes,2022-09-24,5,179294,False,,,,,,,,,,,,,,,,,,
clayton,7KZCNivmCLUNBb108zOVPP,Just Play It By Ear,A. Slade,The Petroleum Sex Tapes,2022-09-24,5,90225,True,,,,,,,,,,,,,,,,,,
clayton,4UDgg6XL6hRkR7naHh6kze,Funky Worm,Ohio Players,Pleasure,1972-12-01,44,161023,False,,,,,,,,,,,,,,,,,,
clayton,3czvckQp4KqzCHKmEFwGxR,"Althea - Live at the Hollywood Bowl, Los Angeles, CA 10/31/21",Dead & Company,"Hollywood Bowl, Los Angeles, CA 10/31/21 (Live)",2022-09-16,11,649109,False,,,,,,,,,,,,,,,,,,
clayton,0iVuOYH1BTGmnVHOME4Fbq,"Terrapin Station - Live at the Hollywood Bowl, Los Angeles, CA 10/31/21",Dead & Company,"Hollywood Bowl, Los Angeles, CA 10/31/21 (Live)",2022-09-16,9,943849,False,,,,,,,,,,,,,,,,,,
clayton,5tA7cKMqThg3GKLNNAI25Y,"Hell in a Bucket - Live at the Hollywood Bowl, Los Angeles, CA 10/31/21",Dead & Company,"Hollywood Bowl, Los Angeles, CA 10/31/21 (Live)",2022-09-16,9,681317,False,,,,,,,,,,,,,,,,,,
clayton,4uCEmzWR0LxFVNh2iJLkbp,"Samson & Delilah - Live at the Hollywood Bowl, Los Angeles, CA 10/31/21",Dead & Company,"Hollywood Bowl, Los Angeles, CA 10/31/21 (Live)",2022-09-16,8,477462,False,,,,,,,,,,,,,,,,,,
clayton,7DWJFUGSL2F6uwV9FEtvJh,"Estimated Prophet - Live at Madison Square Garden, New York, NY 3/9/81",Grateful Dead,"Madison Square Garden, New York, NY 3/9/81 (Live)",2022-09-23,28,830373,False,,,,,,,,,,,,,,,,,,
clayton,2TdsDDkNkbjkqgmoDvuwr2,So Far To Go,tiedye ky,Hound,2022-05-06,21,224571,False,,,,,,,,,,,,,,,,,,
clayton,2R2XeCyEdAujZVYAO8ZdHb,ANGEL OF DARKNESS,The Comet Is Coming,Hyper-Dimensional Expansion Beam,2022-09-23,31,417514,False,,,,,,,,,,,,,,,,,,
clayton,4Zsk0wRmvyY50mr1RmBIS8,intres-ting,Clairmont The Second,intres-ting,2021-02-11,38,137872,True,,,,,,,,,,,,,,,,,,
clayton,4iUMoM9PuNamBw8ZioD9cg,"ACAB (feat. 7000, redveil, Chance the Rapper)",Supa Bwe,NO THANKS,2022-03-25,25,180673,True,,,,,,,,,,,,,,,,,,
clayton,1T1zO9VcsmC1vPBeY12zKD,Cumbia De La Alberca,Soñadores,Super Sonidero,2001,32,189160,False,,,,,,,,,,,,,,,,,,
clayton,03ITeFvMvTRpTC92WsQWw5,La Cumbia de los Monjes,Ritmo Y Sabor,Latino,2015-10-12,56,202000,False,,,,,,,,,,,,,,,,,,
clayton,5zV2JsADJjUrArzlyjDFNc,Gostosinho,VHOOR,Baile & Sauce,2020-07-31,17,138351,False,,,,,,,,,,,,,,,,,,
clayton,5g8mXrlSvCGEfn5ntBoz0f,Benzo!,Kish!,Benzo!,2018-10-09,29,226725,True,,,,,,,,,,,,,,,,,,
clayton,1mXMyPpKcMz8QB6gIwHbBz,Bounce,Finn Foxell,Stuck in Motion,2018-03-02,43,260318,True,,,,,,,,,,,,,,,,,,
clayton,572b6JQxjkcFD4EqADL7hx,Cooli,Ashbeck,Ashlondo,2019-01-31,0,166285,True,,,,,,,,,,,,,,,,,,
clayton,2aC16Ai5NOJtbrJdmPfMWA,Beco (feat. VHOOR),Sansai,Praça,2017-06-11,14,132938,False,,,,,,,,,,,,,,,,,,
clayton,7eeh7pqroUD2k5vv9lRjga,Silly Putty,Stanley Clarke,Journey To Love,1975,28,280840,False,,,,,,,,,,,,,,,,,,
clayton,5iKk9fIX3Drw8oFfnVEDSj,me Roll,Motorbike James,VIISIONS,2021-04-09,40,230649,True,,,,,,,,,,,,,,,,,,
clayton,3172JIFwJJzkLbfP1g9IUh,Golden,Kiefer,Superbloom,2019-09-20,32,190791,False,,,,,,,,,,,,,,,,,,
clayton,0XulKJA4eRQZBGx2dwV8jD,I Know That,Brilliantes Del Vuelo,Late Night Tales: Khruangbin,2020-12-04,42,320337,False,,,,,,,,,,,,,,,,,,
clayton,2O6AgyJRdWKecDU5z4OGbS,THE CALM,Kaelin Ellis,THE FUNK WILL PREVAIL,2022-04-01,32,97385,False,,,,,,,,,,,,,,,,,,
clayton,29N9AppxSC5zhz7q7GZcAY,LIL BIT,Kaelin Ellis,THE FUNK WILL PREVAIL,2022-04-01,39,109036,False,,,,,,,,,,,,,,,,,,
clayton,6cT79IuwxAmiMjI6384zDf,Istbu (I'll Shoot This Bitch Up),Shooter McShootem,Istbu (I'll Shoot This Bitch Up),2019-07-04,36,188342,True,,,,,,,,,,,,,,,,,,
clayton,1bmBclxIMTqrOs8CoysR5B,HELLUTALMBOUT,Rizz Capolatti,HELLUTALMBOUT,2021-11-27,35,148349,True,,,,,,,,,,,,,,,,,,
clayton,1qfPWDVuFnDIBTgVXQztV8,16zz - MCH Remix,Magic City Hippies,16zz (MCH Remix),2020-05-08,31,290729,False,,,,,,,,,,,,,,,,,,
clayton,0gHSTedEgju8bv1IsDRF0D,Next Level Style,Artifakts,Next Level Style,2018-06-01,42,223073,False,,,,,,,,,,,,,,,,,,
clayton,2APoLwJrH9XOgi7DKD4WoF,1000 Blunts,Hippie Sabotage,Red Moon Rising,2020-09-08,40,227579,True,,,,,,,,,,,,,,,,,,
clayton,7eaQ8CRY5tgY8bn8QL2bue,Damn Right I Am Somebody,Fred Wesley & The J.B.'s,Funky Good Time: The Anthology,1995-02-28,21,387066,False,,,,,,,,,,,,,,,,,,
clayton,2dkzNsB54bvk6kf8r5Rc2k,(It's Not The Express) It's The J.B.'s Monaurail - Pts. 1 & 2 / Single Version,The J.B.'s,Funky Good Time: The Anthology,1995-02-28,13,494466,False,,,,,,,,,,,,,,,,,,
clayton,6OA6AUR987PDyTp3uXLOUb,Same Beat,Fred Wesley & The J.B.'s,Funky Good Time: The Anthology,1995-02-28,20,465733,False,,,,,,,,,,,,,,,,,,
clayton,5lEPwvRjWmLfEbbAfEQrGt,You Can Have Watergate Just Gimme Some Bucks And l'll Be Straight,The J.B.'s,Funky Good Time: The Anthology,1995-02-28,34,210826,False,,,,,,,,,,,,,,,,,,
clayton,5U3i59kbTLrxo46TU1FRnF,People Get Up And Drive Your Funky Soul - Remix,James Brown,Motherlode,2003-01-01,60,544640,False,,,,,,,,,,,,,,,,,,
clayton,16TZWy1jJLGAvmOgb40H2m,Sandworms,David Matthews,Dune,1977,31,298680,False,,,,,,,,,,,,,,,,,,
clayton,3jXGSYo7BExRF4UdbSGUIk,Jody's Walk,The Mighty Imperials,Thunder Chicken,2001-07-21,46,154786,False,,,,,,,,,,,,,,,,,,
clayton,4Zpc4c1BrvJMu9LTyP9t9Z,Love Like Me,Billy Strings,Home,2019-09-27,47,171800,False,,,,,,,,,,,,,,,,,,
clayton,6Pba6dEl2ackt0R582ssfn,Tuk Tuk (feat. ÄTNA) - Jackmaster & Skream Remix,Solomun,"Nobody Is Not Loved, Remixes, Pt. 5",2022-08-12,18,475500,False,,,,,,,,,,,,,,,,,,
clayton,6wj7wjtegmkziorQ2tt5Pz,Dance Now (feat. Kenny Mason),JID,The Forever Story,2022-08-26,29,227555,True,,,,,,,,,,,,,,,,,,
clayton,0h0VOIqGeMkGsho6OS9nkh,Not Just a Word,Papadosio,Not Just a Word,2022-08-26,25,338011,False,,,,,,,,,,,,,,,,,,
clayton,4kAf3ybb0PXMn2eQVW8x0m,Velcro,Dopapod,Dopapod,2022-05-27,20,273333,False,,,,,,,,,,,,,,,,,,
clayton,5OZo5In5sFx8Ug8RHW6efs,The Illusion,Ikebe Shakedown,Stone by Stone,2014-04-15,31,213000,False,,,,,,,,,,,,,,,,,,
clayton,5P0da6F24CfpgXLtyrrVB3,Need a Hit,Soudiere,Need a Hit,2019-09-12,40,225898,True,,,,,,,,,,,,,,,,,,
clayton,0MiYKIecKsplP3fjbQYIi0,Pick Up the Pieces,石川 晶,Back to Rhythm,1975-06-25,37,285280,False,,,,,,,,,,,,,,,,,,
clayton,0BzeUvaTkwy5i1HjIfcVwI,Chapter 5,Joe Gibbs & The Professionals,African Dub Chapter 5,2009,27,245106,False,,,,,,,,,,,,,,,,,,
clayton,7emBrNyCxCpuun0Jn6VF6K,Arkansas,A. Slade,Arkansas,2022-08-05,0,287701,True,,,,,,,,,,,,,,,,,,
clayton,3PnDz7t38mzVZaImRrSknW,LORD FORGIVE ME,Tobe Nwigwe,LORD FORGIVE ME,2022-08-05,46,204000,False,,,,,,,,,,,,,,,,,,
clayton,0AAb0IQAiVVk8fsHqoMKyy,East Side Bounce,Benji.,"Smile, You're Alive!",2021-09-29,33,208906,True,,,,,,,,,,,,,,,,,,
clayton,3DaqOa44fhTRJuISSzbzfw,Shake,Benji.,"Smile, You're Alive!",2021-09-29,15,260359,True,,,,,,,,,,,,,,,,,,
clayton,1uFvdtmB1b9j2SIUlTOfNi,Swallowed By The Sea,All Them Witches,Lightning At The Door,2013-01-15,32,502866,False,,,,,,,,,,,,,,,,,,
clayton,16TmFbChPRVzNZOlGylxDS,Pounds,Chill Children,BACKWHEN,2018-07-14,35,144102,True,,,,,,,,,,,,,,,,,,
clayton,7hgTD3nmWLbF58Rsugc27d,BREEZIN',Masayoshi Takanaka,オン・ギター,1994-06-25,51,350000,False,,,,,,,,,,,,,,,,,,
clayton,7FZAOiBlguuY6aRBXetPUd,INTRO: COMING OUT HARD,Duke Deuce,Duke Nukem,2021-02-26,33,158313,True,,,,,,,,,,,,,,,,,,
clayton,2QQYK7B6PfCNvUH3l8moIN,"Fire on the Mountain - Live at Winterland, December 31, 1978",Grateful Dead,"The Closing of Winterland: December 31, 1978",2003-11-11,26,797040,False,,,,,,,,,,,,,,,,,,
clayton,6vso25ZkwAAm2rtDhsqrAF,Long Strange Trip...,Cisco Adler,Long Strange Trip...,2016-12-09,29,192306,False,,,,,,,,,,,,,,,,,,
clayton,14e46mURUUwB3i2vTe1gFz,Astrovan,Mt. Joy,Mt. Joy,2018-03-02,67,186133,False,,,,,,,,,,,,,,,,,,
clayton,5S5u0EWtlblH00iTNExZ6X,I Think I Like When It Rains,WILLIS,Locals 2,2017-06-12,63,278293,False,,,,,,,,,,,,,,,,,,
clayton,5yqEdgJawICKIDA5cQZBOn,Don't Just Sit Here and Drink Yourself to Death,Ezra Bell,Farewell Griffin,2017-11-09,44,143986,False,,,,,,,,,,,,,,,,,,
clayton,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,Something in the Orange,2022-04-22,88,228013,False,,,,,,,,,,,,,,,,,,
clayton,0VB2DbuUCBkDuD5ZMJxPJN,Strawberry,Andrew Montana,Strawberry,2021-05-21,48,189200,False,,,,,,,,,,,,,,,,,,
clayton,3AIoMfHVaIxr1AOoMtHCVd,18 Wheels on a Big Rig,Trout Fishing in America,Mine!,1994-01-01,29,130693,False,,,,,,,,,,,,,,,,,,
clayton,55OVmKOuO9Nv37PKXjSTzO,"Comes a Time - Live at the Fox Theatre, St. Louis, MO 12/10/71",Grateful Dead,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",2021-10-01,19,495239,False,,,,,,,,,,,,,,,,,,
clayton,5kMNcupimhMdWBVEQUTMtX,"Jack Straw - Live at the Fox Theatre, St. Louis, MO 12/10/71",Grateful Dead,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",2021-10-01,23,329989,False,,,,,,,,,,,,,,,,,,
clayton,0BonuoM0q1NvKm6tY9S8uo,"Sugaree - Live at the Fox Theatre, St. Louis, MO 12/10/71",Grateful Dead,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",2021-10-01,24,529248,False,,,,,,,,,,,,,,,,,,
clayton,4THuWTrBq2NTZfWEiZLMJ2,"Brokedown Palace - Live at the Fox Theatre, St. Louis, MO 12/10/71",Grateful Dead,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",2021-10-01,22,366027,False,,,,,,,,,,,,,,,,,,
clayton,0320Znq32w8HZjo8tMQjBI,late nite,[bsd.u],pook,2017-03-30,3,73758,False,,,,,,,,,,,,,,,,,,
clayton,1cxCa7BCC2VgIcN55b08rt,Velvet,Tree Theater,Haven,2020-01-02,29,215433,False,,,,,,,,,,,,,,,,,,
clayton,2EKinOlinqoCwPWedjPsDh,Treehouse,Nappy Nina,The Tree Act,2019-01-29,34,134674,True,,,,,,,,,,,,,,,,,,
clayton,25x1QghDA4dV19WSXkT7CW,Yoppa,Falside,Relentless and Unforgiving,2018-04-27,34,174474,False,,,,,,,,,,,,,,,,,,
clayton,4MjdcMEzBDbjzrZd9nBoFT,"Heavenly Father, You've Been Good",Johnnie Frierson,Have You Been Good to Yourself,2016-08-19,35,299800,False,,,,,,,,,,,,,,,,,,
clayton,4JOKcpwwyf1IikEfgA6raB,Ozan Koukle - Remastered,Lafayette Afro Rock Band,Afro Funk Explosion,2022-04-07,35,348173,False,,,,,,,,,,,,,,,,,,
clayton,0aVj23k6rWaV5QIynghGBt,Scarlotta's Magnolias (feat. Neal Casal),Circles Around The Sun,Interludes For The Dead (feat. Neal Casal),2015-11-27,22,643160,False,,,,,,,,,,,,,,,,,,
clayton,0wdKiSBUT7aZkXUIdJWcwC,2 Phones,Kevin Gates,Islah (Deluxe),2016-01-29,68,240000,True,,,,,,,,,,,,,,,,,,
clayton,1eeHCtJNNhfsv6sbEMpTWW,Boogie Pilgrim - Remastered 2017,Elton John,Jewel Box,2020-11-13,13,367693,False,,,,,,,,,,,,,,,,,,
clayton,3jvF2n2YG3t9UVR6yofeDv,Red Daisy,Billy Strings,Renewal,2021-09-24,51,160946,False,,,,,,,,,,,,,,,,,,
clayton,316sgAz0zj0UevMl6uVdlG,"Montana - Live From Edinboro, PA - May 8, 1974",Frank Zappa,Montana / Village Of The Sun / You Didn't Try To Call Me (Live),2022-06-03,0,471053,False,,,,,,,,,,,,,,,,,,
clayton,0eew5RObFRtYEbOSMOIpIw,Vámonos,Lettuce,Unify,2022-06-03,32,352043,False,,,,,,,,,,,,,,,,,,
clayton,1LcHlBMsS2kRPpzJuyyLPm,Satisfy My Soul,Bob Marley & The Wailers,Satisfy My Soul,2022-06-10,34,267893,False,,,,,,,,,,,,,,,,,,
